gameid	 time	 roundNum	 trialType	 extra	 clickedObjName	 clickedObjTrialType 	clickedObjCondition	 clickedObjTargetStatus	 clickedObjSpeakerLocs	 clickedObjListenerLocs	 alt1Name	 alt1TrialType	 alt1Condition	 alt1TargetStatus	 alt1SpeakerLocs	 alt1ListenerLocs	 alt2Name	 alt2TrialType	 alt2Condition	 alt2TargetStatus	 alt2SpeakerLocs	 alt2ListenerLocs	 alt3Name	 alt3TrialType	 alt3Condition	 alt3TargetStatus	 alt3SpeakerLocs	 alt3ListenerLocs	numMessages	numSMessages	numLMessages	speakerMessages	listenerMessages	messageTimeStamps
4762-9	1620235014667	34	clickedObj		picture_colored_square	adjective_ordering	none	target	3	2	picture_bw_square	adjective_ordering	none	distractor	4	3	picture_bw_rectangular	adjective_ordering	none	distractor	2	4	picture_colored_rectangular	adjective_ordering	none	distractor	1	1	1	1	0	colorful square painting		1620235011450
4762-9	1620235027945	35	clickedObj		bottle_glass_big	adjective_ordering	none	target	2	3	bottle_plastic_big	adjective_ordering	none	distractor	4	4	bottle_plastic_small	adjective_ordering	none	distractor	3	2	bottle_glass_small	adjective_ordering	none	distractor	1	1	1	1	0	large glass bottle		1620235023770
4762-9	1620235037260	36	clickedObj		tie_big_red	overinformativeness	color_sufficient	target	2	4	tie_small_blue	overinformativeness	color_sufficient	distractor	3	1	tie_big_blue	overinformativeness	color_sufficient	distractor	4	3	tie_big_blue	overinformativeness	color_sufficient	distractor	1	2	1	1	0	red tie		1620235031379
4762-9	1620235057784	37	clickedObj		man_young_bearded	adjective_ordering	none	target	2	3	man_old_cleanshaven	adjective_ordering	none	distractor	1	2	man_old_bearded	adjective_ordering	none	distractor	3	4	man_young_cleanshaven	adjective_ordering	none	distractor	4	1	1	1	0	young man with beard looking straight ahead		1620235051911
4762-9	1620235076138	38	clickedObj		pencil_short_blue	adjective_ordering	none	target	2	1	pencil_long_black	adjective_ordering	none	distractor	3	2	pencil_long_blue	adjective_ordering	none	distractor	4	3	pencil_short_black	adjective_ordering	none	distractor	1	4	1	1	0	half blue pencil 		1620235068183
4762-9	1620235084827	39	clickedObj		chick	filler	none	target	3	1	dog	filler	none	distractor	1	4	butterfly	filler	none	distractor	4	2	strawberry	filler	none	distractor	2	3	1	1	0	chicken		1620235080191
4762-9	1620235091313	40	clickedObj		pot_big_blue	overinformativeness	color_sufficient	target	1	1	pot_big_green	overinformativeness	color_sufficient	distractor	4	3	pot_small_green	overinformativeness	color_sufficient	distractor	3	2	pot_big_green	overinformativeness	color_sufficient	distractor	2	4	1	1	0	blue pot		1620235089223
4762-9	1620235097371	41	clickedObj		skirt_big_blue	overinformativeness	color_sufficient	target	3	3	skirt_big_green	overinformativeness	color_sufficient	distractor	1	1	skirt_big_green	overinformativeness	color_sufficient	distractor	2	4	skirt_small_green	overinformativeness	color_sufficient	distractor	4	2	1	1	0	blue dress		1620235095785
4762-9	1620235103325	42	clickedObj		bag_small_blue	overinformativeness	size_sufficient	target	4	2	bag_big_red	overinformativeness	size_sufficient	distractor	1	1	bag_big_blue	overinformativeness	size_sufficient	distractor	2	4	bag_big_blue	overinformativeness	size_sufficient	distractor	3	3	1	1	0	small blue bag		1620235102004
4762-9	1620235109823	43	clickedObj		tshirt_big_yellow	overinformativeness	color_sufficient	target	3	3	tshirt_big_orange	overinformativeness	color_sufficient	distractor	4	1	tshirt_small_orange	overinformativeness	color_sufficient	distractor	2	2	tshirt_big_orange	overinformativeness	color_sufficient	distractor	1	4	1	1	0	yellow shirt		1620235107395
4762-9	1620235119913	44	clickedObj		door	filler	none	target	4	3	carrot	filler	none	distractor	3	4	cow	filler	none	distractor	2	2	pitcher	filler	none	distractor	1	1	1	1	0	door		1620235112888
4762-9	1620235124404	45	clickedObj		dog	filler	none	target	1	1	strawberry	filler	none	distractor	2	3	chick	filler	none	distractor	3	2	butterfly	filler	none	distractor	4	4	1	1	0	dog		1620235122734
4762-9	1620235131531	46	clickedObj		lighter_big_black	overinformativeness	color_sufficient	target	1	1	lighter_big_white	overinformativeness	color_sufficient	distractor	4	3	lighter_big_white	overinformativeness	color_sufficient	distractor	3	4	lighter_small_white	overinformativeness	color_sufficient	distractor	2	2	1	1	0	black lighter		1620235129474
4762-9	1620235141870	47	clickedObj		ball_small_yellow	overinformativeness	size_sufficient	target	4	4	ball_big_yellow	overinformativeness	size_sufficient	distractor	2	3	ball_big_yellow	overinformativeness	size_sufficient	distractor	1	1	ball_big_purple	overinformativeness	size_sufficient	distractor	3	2	1	1	0	small yellow ball		1620235139366
4762-9	1620235149984	48	clickedObj		glasses_small_red	overinformativeness	size_sufficient	target	3	4	glasses_big_blue	overinformativeness	size_sufficient	distractor	2	3	glasses_big_red	overinformativeness	size_sufficient	distractor	4	2	glasses_big_red	overinformativeness	size_sufficient	distractor	1	1	1	1	0	small red glasses		1620235146953
4762-9	1620235161349	49	clickedObj		scissors_big_green	overinformativeness	color_sufficient	target	1	3	scissors_small_blue	overinformativeness	color_sufficient	distractor	2	1	scissors_big_blue	overinformativeness	color_sufficient	distractor	3	2	scissors_big_blue	overinformativeness	color_sufficient	distractor	4	4	1	1	0	green scissor 		1620235158100
4762-9	1620235172449	50	clickedObj		flower_big_yellow	overinformativeness	size_sufficient	target	1	2	flower_small_yellow	overinformativeness	size_sufficient	distractor	3	4	flower_small_pink	overinformativeness	size_sufficient	distractor	2	1	flower_small_yellow	overinformativeness	size_sufficient	distractor	4	3	1	1	0	large yellow flower		1620235166978
4762-9	1620235204918	51	clickedObj		baloon_small_yellow	overinformativeness	size_sufficient	target	4	1	balloon_big_yellow	overinformativeness	size_sufficient	distractor	1	4	balloon_big_pink	overinformativeness	size_sufficient	distractor	2	3	balloon_big_yellow	overinformativeness	size_sufficient	distractor	3	2	2	1	1	small yellow ballon? My picture is blank	same here	1620235194233___1620235202992
4762-9	1620235219416	52	clickedObj		hair_straight_brown	adjective_ordering	none	target	3	4	hair_curly_blonde	adjective_ordering	none	distractor	1	2	hair_curly_brown	adjective_ordering	none	distractor	2	3	hair_straight_blond	adjective_ordering	none	distractor	4	1	1	1	0	straight brown hair		1620235216432
4762-9	1620235234498	53	clickedObj		earring_big_round	adjective_ordering	none	target	2	1	earring_small_triangular	adjective_ordering	none	distractor	1	2	earring_big_triangular	adjective_ordering	none	distractor	4	3	earring_small_round	adjective_ordering	none	distractor	3	4	1	1	0	large circle earring 		1620235228615
4762-9	1620235240304	54	clickedObj		pig	filler	none	target	1	3	tomato	filler	none	distractor	3	1	fish	filler	none	distractor	2	2	horse	filler	none	distractor	4	4	1	1	0	pig		1620235237976
4762-9	1620235255115	55	clickedObj		nails_black_glossy	adjective_ordering	none	target	1	2	nails_red_glossy	adjective_ordering	none	distractor	3	3	nails_red_matte	adjective_ordering	none	distractor	4	1	nails_black_matte	adjective_ordering	none	distractor	2	4	1	1	0	black shiny nails		1620235248701
4762-9	1620235279608	56	clickedObj		shorts_wet_green	adjective_ordering	none	target	4	3	shorts_wet_red	adjective_ordering	none	distractor	1	2	shorts_dry_red	adjective_ordering	none	distractor	3	4	shorts_dry_green	adjective_ordering	none	distractor	2	1	1	1	0	green creased shorts		1620235265069
4762-9	1620235292504	57	clickedObj		knife_big_blue	overinformativeness	size_sufficient	target	2	1	knife_small_blue	overinformativeness	size_sufficient	distractor	1	3	knife_small_blue	overinformativeness	size_sufficient	distractor	4	4	knife_small_red	overinformativeness	size_sufficient	distractor	3	2	1	1	0	large blue knife		1620235286176
4762-9	1620235311517	58	clickedObj		bowl	filler	none	target	3	3	banana	filler	none	distractor	2	2	guitar	filler	none	distractor	4	4	elephant	filler	none	distractor	1	1	1	1	0	bowl		1620235296017
4762-9	1620235318551	59	clickedObj		guitar	filler	none	target	2	4	elephant	filler	none	distractor	4	3	bowl	filler	none	distractor	3	1	banana	filler	none	distractor	1	2	1	1	0	guitar		1620235314948
4762-9	1620235326821	60	clickedObj		glove_big_green	overinformativeness	size_sufficient	target	2	2	glove_small_green	overinformativeness	size_sufficient	distractor	4	4	glove_small_orange	overinformativeness	size_sufficient	distractor	1	3	glove_small_green	overinformativeness	size_sufficient	distractor	3	1	1	1	0	large green gloves		1620235323588
2429-5	1620229131009	1	clickedObj		tomato	filler	none	target	1	2	fish	filler	none	distractor	4	1	pig	filler	none	distractor	3	3	horse	filler	none	distractor	2	4	2	1	1	Tomato	hi	1620229127877___1620229128541
2429-5	1620229140772	2	clickedObj		elephant	filler	none	target	2	4	guitar	filler	none	distractor	4	3	bowl	filler	none	distractor	1	1	banana	filler	none	distractor	3	2	1	1	0	elephant		1620229138549
2429-5	1620229150346	3	clickedObj		butterfly	filler	none	target	3	4	chick	filler	none	distractor	1	3	strawberry	filler	none	distractor	2	2	dog	filler	none	distractor	4	1	1	1	0	butterfly		1620229147757
2429-5	1620229165167	4	clickedObj		horse	filler	none	target	4	4	pig	filler	none	distractor	3	2	fish	filler	none	distractor	1	1	tomato	filler	none	distractor	2	3	1	1	0	horse		1620229162773
2429-5	1620229175698	5	clickedObj		strawberry	filler	none	target	1	3	chick	filler	none	distractor	3	2	butterfly	filler	none	distractor	4	1	dog	filler	none	distractor	2	4	1	1	0	strawberry		1620229174165
2429-5	1620229203191	6	clickedObj		glasses_big_red	overinformativeness	size_sufficient	target	4	2	glasses_small_red	overinformativeness	size_sufficient	distractor	1	1	glasses_small_red	overinformativeness	size_sufficient	distractor	3	4	glasses_small_blue	overinformativeness	size_sufficient	distractor	2	3	1	1	0	largest picture of red glasses		1620229200149
2429-5	1620229215216	7	clickedObj		socks_small_green	overinformativeness	color_sufficient	target	2	4	socks_big_blue	overinformativeness	color_sufficient	distractor	4	2	socks_small_blue	overinformativeness	color_sufficient	distractor	1	1	socks_small_blue	overinformativeness	color_sufficient	distractor	3	3	1	1	0	green socks		1620229212749
2429-5	1620229229210	8	clickedObj		scissors_big_blue	overinformativeness	color_sufficient	target	4	2	scissors_big_green	overinformativeness	color_sufficient	distractor	2	3	scissors_small_green	overinformativeness	color_sufficient	distractor	3	4	scissors_big_green	overinformativeness	color_sufficient	distractor	1	1	1	1	0	blue scissors		1620229227229
2429-5	1620229243814	9	clickedObj		ball_small_yellow	overinformativeness	size_sufficient	target	4	4	ball_big_yellow	overinformativeness	size_sufficient	distractor	1	1	ball_big_purple	overinformativeness	size_sufficient	distractor	3	3	ball_big_yellow	overinformativeness	size_sufficient	distractor	2	2	1	1	0	smallest yellow egg		1620229241045
2429-5	1620229261886	10	clickedObj		man_young_bearded	adjective_ordering	none	target	4	4	man_old_cleanshaven	adjective_ordering	none	distractor	3	1	man_old_bearded	adjective_ordering	none	distractor	1	2	man_young_cleanshaven	adjective_ordering	none	distractor	2	3	1	1	0	youngest man with beard		1620229258030
2429-5	1620229275888	11	clickedObj		car_big_blue	overinformativeness	size_sufficient	target	4	3	car_small_green	overinformativeness	size_sufficient	distractor	1	4	car_small_blue	overinformativeness	size_sufficient	distractor	3	2	car_small_blue	overinformativeness	size_sufficient	distractor	2	1	1	1	0	largest blue auto		1620229272125
2429-5	1620229285287	12	clickedObj		cat_big_white	overinformativeness	size_sufficient	target	2	2	cat_small_white	overinformativeness	size_sufficient	distractor	1	3	cat_small_black	overinformativeness	size_sufficient	distractor	3	1	cat_small_white	overinformativeness	size_sufficient	distractor	4	4	1	1	0	large white cat		1620229283237
2429-5	1620229301309	13	clickedObj		brush_small_blue	overinformativeness	size_sufficient	target	2	1	brush_big_red	overinformativeness	size_sufficient	distractor	3	2	brush_big_blue	overinformativeness	size_sufficient	distractor	4	4	brush_big_blue	overinformativeness	size_sufficient	distractor	1	3	1	1	0	smallest blue brush		1620229298926
2429-5	1620229311351	14	clickedObj		door	filler	none	target	4	2	pitcher	filler	none	distractor	2	4	cow	filler	none	distractor	1	1	carrot	filler	none	distractor	3	3	1	1	0	door		1620229309478
2429-5	1620229324837	15	clickedObj		frog_spotted_green	adjective_ordering	none	distractor	3	2	frog_striped_green	adjective_ordering	none	target	1	4	frog_striped_red	adjective_ordering	none	distractor	4	1	frog_spotted_red	adjective_ordering	none	distractor	2	3	1	1	0	green stripped frog		1620229322422
2429-5	1620229338995	16	clickedObj		cow	filler	none	target	4	4	door	filler	none	distractor	2	1	pitcher	filler	none	distractor	1	3	carrot	filler	none	distractor	3	2	1	1	0	cow		1620229336214
2429-5	1620229355179	17	clickedObj		toothbrush_small_green	overinformativeness	color_sufficient	target	3	4	toothbrush_big_purple	overinformativeness	color_sufficient	distractor	1	1	toothbrush_small_purple	overinformativeness	color_sufficient	distractor	2	3	toothbrush_small_purple	overinformativeness	color_sufficient	distractor	4	2	1	1	0	green brush		1620229353526
2429-5	1620229368595	18	clickedObj		clock_small_purple	overinformativeness	size_sufficient	target	3	4	clock_big_purple	overinformativeness	size_sufficient	distractor	1	3	clock_big_purple	overinformativeness	size_sufficient	distractor	4	1	clock_big_yellow	overinformativeness	size_sufficient	distractor	2	2	1	1	0	small purple clock		1620229366112
2429-5	1620229393325	19	clickedObj		glove_big_orange	overinformativeness	size_sufficient	target	4	4	glove_small_orange	overinformativeness	size_sufficient	distractor	3	2	glove_small_green	overinformativeness	size_sufficient	distractor	1	3	glove_small_orange	overinformativeness	size_sufficient	distractor	2	1	1	1	0	large orange glove		1620229390335
2429-5	1620229404950	20	clickedObj		skirt_small_green	overinformativeness	color_sufficient	target	3	4	skirt_big_blue	overinformativeness	color_sufficient	distractor	1	3	skirt_small_blue	overinformativeness	color_sufficient	distractor	4	2	skirt_small_blue	overinformativeness	color_sufficient	distractor	2	1	1	1	0	green skirt		1620229400774
2429-5	1620229419214	21	clickedObj		chair_big_yellow	overinformativeness	size_sufficient	target	1	4	chair_small_yellow	overinformativeness	size_sufficient	distractor	4	3	chair_small_blue	overinformativeness	size_sufficient	distractor	2	1	chair_small_yellow	overinformativeness	size_sufficient	distractor	3	2	1	1	0	large yellow chair		1620229416935
2429-5	1620229425756	22	clickedObj		pig	filler	none	target	2	3	fish	filler	none	distractor	3	1	horse	filler	none	distractor	1	4	tomato	filler	none	distractor	4	2	1	1	0	pig		1620229424119
2429-5	1620229438863	23	clickedObj		lipstick_small_red	overinformativeness	color_sufficient	target	1	4	lipstick_small_pink	overinformativeness	color_sufficient	distractor	3	3	lipstick_big_pink	overinformativeness	color_sufficient	distractor	4	2	lipstick_small_pink	overinformativeness	color_sufficient	distractor	2	1	1	1	0	red lipstick		1620229435783
2429-5	1620229453552	24	clickedObj		shorts_wet_green	adjective_ordering	none	target	2	3	shorts_dry_red	adjective_ordering	none	distractor	1	4	shorts_wet_red	adjective_ordering	none	distractor	3	1	shorts_dry_green	adjective_ordering	none	distractor	4	2	1	1	0	green wrinkled shorts		1620229450655
2429-5	1620229466618	25	clickedObj		tie_small_red	overinformativeness	color_sufficient	target	3	1	tie_small_blue	overinformativeness	color_sufficient	distractor	2	2	tie_big_blue	overinformativeness	color_sufficient	distractor	4	3	tie_small_blue	overinformativeness	color_sufficient	distractor	1	4	1	1	0	red tie		1620229464791
2429-5	1620229473585	26	clickedObj		dog	filler	none	target	4	3	strawberry	filler	none	distractor	3	2	butterfly	filler	none	distractor	2	4	chick	filler	none	distractor	1	1	1	1	0	dog		1620229471327
2429-5	1620229492787	27	clickedObj		nails_black_matte	adjective_ordering	none	target	1	2	nails_red_glossy	adjective_ordering	none	distractor	4	3	nails_black_glossy	adjective_ordering	none	distractor	2	4	nails_red_matte	adjective_ordering	none	distractor	3	1	1	1	0	black flat polished hand		1620229488567
2429-5	1620229522946	28	clickedObj		woman2_sad_fat	adjective_ordering	none	target	3	2	woman2_happy_fat	adjective_ordering	none	distractor	4	1	woman2_sad_skinny	adjective_ordering	none	distractor	1	3	woman2_happy_skinny	adjective_ordering	none	distractor	2	4	1	1	0	frowning widest faced		1620229516567
2429-5	1620229523893	28	clickedObj		woman2_sad_fat	adjective_ordering	none	target	3	2	woman2_happy_skinny	adjective_ordering	none	distractor	2	4	woman2_happy_fat	adjective_ordering	none	distractor	4	1	woman2_sad_skinny	adjective_ordering	none	distractor	1	3	0	0	0			
